DATE CASE;TYPE;PRODUCT CATEGORY;PRODUCT;HAZARD;ORIGIN COUNTRY;RISK DECISION
30/12/2020;food;prepared dishes and snacks;organic almond bars and cranberry bars;unauthorised substance ethylene oxide;canada;serious
29/12/2020;food;nuts, nut products and seeds;sesame seeds used in buns;unauthorised substance ethylene oxide;germany;serious
29/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;denmark;serious
29/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;greece,india;serious
24/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;black sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;seeds and goji berries mix;unauthorised substance ethylene oxide;united kingdom;serious
24/12/2020;food;nuts, nut products and seeds;natural sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;sesame seeds used in chocolate bars;unauthorised substance ethylene oxide;france;serious
24/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;toasted sesame seeds;unauthorised substance ethylene oxide;luxembourg,netherlands;serious
24/12/2020;food;nuts, nut products and seeds;sesame puree;unauthorised substance ethylene oxide;france;serious
24/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
24/12/2020;food;nuts, nut products and seeds;organic hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;cereals and bakery products;hulled sesame seeds used in frozen bakery products;unauthorised substance ethylene oxide;india,italy;serious
23/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;nuts, nut products and seeds;black sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;cereals and bakery products;organic sesame seeds used in organic baguettes;unauthorised substance ethylene oxide;france;serious
23/12/2020;food;nuts, nut products and seeds;tahini made of sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;nuts, nut products and seeds;white sesame seeds;unauthorised substance ethylene oxide;united kingdom;serious
23/12/2020;food;nuts, nut products and seeds;organic roasted sesame seeds;unauthorised substance ethylene oxide;india;serious
23/12/2020;food;nuts, nut products and seeds;organic hulled sesame seeds;unauthorised substance ethylene oxide;bolivia,india;serious
22/12/2020;food;cereals and bakery products;grilled rusks with cereals and seeds;unauthorised substance ethylene oxide;france;serious
22/12/2020;food;cereals and bakery products;organic grain mix;unauthorised substance ethylene oxide;france,luxembourg;serious
22/12/2020;food;nuts, nut products and seeds;sesame seeds used in nuts and seeds bread mix;unauthorised substance ethylene oxide;denmark,india;serious
22/12/2020;food;nuts, nut products and seeds;roasted sesame seeds;unauthorised substance ethylene oxide;india;serious
22/12/2020;food;other food product / mixed;organic chilli-flavoured and ginger-flavoured chickpea spreads;unauthorised substance ethylene oxide;germany,india;serious
22/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
22/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
22/12/2020;food;cereals and bakery products;gluten-free dark bread baking mix;unauthorised substance ethylene oxide;netherlands;serious
22/12/2020;food;nuts, nut products and seeds;roasted sesame seeds;unauthorised substance ethylene oxide;india;serious
22/12/2020;food;nuts, nut products and seeds;toasted sesame seeds;unauthorised substance ethylene oxide;india;serious
22/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
22/12/2020;food;nuts, nut products and seeds;toasted sesame seeds;unauthorised substance ethylene oxide;india;serious
22/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
21/12/2020;food;nuts, nut products and seeds;organic sesame tahini;unauthorised substance ethylene oxide;greece;serious
21/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
21/12/2020;food;cereals and bakery products;organic ground psyllium husks;unauthorised substance ethylene oxide;india;serious
21/12/2020;food;nuts, nut products and seeds;organic sesame seeds;unauthorised substance ethylene oxide;india;serious
21/12/2020;food;cereals and bakery products;sesame seeds used in frozen baguette;unauthorised substance ethylene oxide;france,india;serious
21/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
21/12/2020;food;cereals and bakery products;breadcrumbs;unauthorised substance ethylene oxide;austria,germany;serious
21/12/2020;food;nuts, nut products and seeds;organic sesame seeds;unauthorised substance ethylene oxide;india;serious
18/12/2020;food;other food product / mixed;sesame seeds used in various products;unauthorised substance ethylene oxide;india;serious
18/12/2020;food;cereals and bakery products;organic hulled sesame seeds used in bread with chia and sesame seeds;unauthorised substance ethylene oxide;netherlands;serious
18/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
18/12/2020;food;herbs and spices;za’atar spice mix;unauthorised substance ethylene oxide;israel;serious
18/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;organic sesame seeds;unauthorised substance ethylene oxide;india,italy;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
17/12/2020;food;nuts, nut products and seeds;organic black sesame seeds;unauthorised substance ethylene oxide;india;serious
16/12/2020;food;cereals and bakery products;bakery mix;unauthorised substance ethylene oxide;germany;serious
16/12/2020;food;nuts, nut products and seeds;black sesame seeds;unauthorised substance ethylene oxide;india;serious
15/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
15/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
15/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
15/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
15/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
15/12/2020;food;nuts, nut products and seeds;organic sesame seeds used in frozen bakery products;unauthorised substance ethylene oxide;germany,luxembourg;serious
15/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;greece,nigeria;serious
15/12/2020;food;cereals and bakery products;sesame crackers;unauthorised substance ethylene oxide;netherlands;serious
15/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
15/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
14/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
14/12/2020;food;nuts, nut products and seeds;organic hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
14/12/2020;food;nuts, nut products and seeds;hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
14/12/2020;food;nuts, nut products and seeds;several products containing sesame seeds;unauthorised substance ethylene oxide;netherlands,spain;serious
11/12/2020;food;nuts, nut products and seeds;roasted sesame seeds;unauthorised substance ethylene oxide;india;serious
11/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
11/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
11/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
10/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
10/12/2020;food;nuts, nut products and seeds;organic hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
10/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
10/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
10/12/2020;food;cereals and bakery products;sesame seeds used in muesli;unauthorised substance ethylene oxide;india,spain;serious
10/12/2020;food;nuts, nut products and seeds;organic hulled sesame seeds;unauthorised substance ethylene oxide;india;serious
10/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
10/12/2020;food;nuts, nut products and seeds;sesame seeds;unauthorised substance ethylene oxide;india;serious
